model,term,estimate,std.error,conf.low,conf.high,statistic
path1,HP ~ SOP,0.20780521852805617,0.08839419410280372,0.03455578164411807,0.38105465541199424,2.350892167039565
path1,HP ~ SPP,-0.05187009562187524,0.08214208346329283,-0.21286562082501231,0.10912542958126183,-0.631467981269974
path1,OP ~ SOP,0.20074876318686907,0.08709873376610487,0.030038381906260847,0.3714591444674773,2.304841350804941
path1,OP ~ SPP,0.46757722054030804,0.09198395770929292,0.28729197627463854,0.6478624648059775,5.083247472543463
path1,PHYS_H ~ HP,0.6913156683011168,0.10703428516985472,0.48153232425721193,0.9010990123450217,6.458824545836458
path1,PHYS_H ~ OP,-0.026718205551524845,0.0752106616724563,-0.17412839368296618,0.12069198257991648,-0.35524492083161135
path1,psy_wb ~ HP,0.6502067259094003,0.10198111305132355,0.4503274172254985,0.8500860345933021,6.375756318546689
path1,psy_wb ~ OP,0.007730033896589462,0.07528917825465566,-0.1398340439081518,0.15529411170133073,0.10267124805697371
path1,eat_disorder ~ HP,-0.17085366093454202,0.09307852076766414,-0.35328420937342714,0.011576887504343103,-1.8355863364117544
path1,eat_disorder ~ OP,0.33797024276195176,0.0684597577345889,0.20379158321182014,0.4721489023120834,4.936772403902245
path1,SOP ~~ SPP,0.9383390542325335,0.15212051376742858,0.640188325938644,1.236489782526423,6.168392618415195
path1,HP ~~ OP,0.6075493255989568,0.10673190311348107,0.3983586394951155,0.8167400117027981,5.692293568053304
path1,PHYS_H ~~ psy_wb,1.08664570593377,0.1908497517818256,0.7125870659829829,1.460704345884557,5.693723443643745
path1,psy_wb ~~ eat_disorder,-0.6175333472364528,0.16020375015091906,-0.9315269277205074,-0.3035397667523983,-3.8546747292414123
path1,PHYS_H ~~ eat_disorder,-0.7159155114154834,0.14638964987477826,-1.0028339528794772,-0.4289970699514896,-4.8904790197112815
path1,HP ~~ HP,1.2394604645576883,0.11785130278837908,1.0084761555613406,1.470444773554036,10.517155391852889
path1,OP ~~ OP,1.6724555469236593,0.1540634052910212,1.3704968212176603,1.9744142726296583,10.855631444498066
path1,PHYS_H ~~ PHYS_H,2.527264607303643,0.262780251525014,2.0122247784662393,3.042304436141047,9.617406911809251
path1,psy_wb ~~ psy_wb,2.452532613250509,0.22149831647501528,2.018403890323224,2.886661336177794,11.072466158121575
path1,eat_disorder ~~ eat_disorder,2.1789632911969177,0.16186289446119156,1.8617178476195746,2.4962087347742608,13.461783804436713
path1,SOP ~~ SOP,1.63819866406962,0.17735789568852173,1.2905835761463058,1.9858137519929342,9.236683022822092
path1,SPP ~~ SPP,1.8620504944211793,0.15560686944410215,1.557066634563713,2.1670343542786457,11.966377198341323
path1,ind_sohp_hpwb := sohp*hpwb,0.13511635076601486,0.05730620569435952,0.022798251514426063,0.24743445001760367,2.3577961431725702
path1,ind_sohp_hpeat := sohp*hpeat,-0.03550428234682092,0.02162878113600178,-0.07789591440288371,0.0068873497092418745,-1.641529502914195
path1,ind_sohp_hph := sohp*hph,0.14365900352318275,0.0642824176589084,0.017667780072560757,0.26965022697380475,2.234810213353483
path1,ind_soop_opwb := soop*opwb,0.0015517947441329087,0.015049760250500262,-0.027945193322810098,0.03104878281107592,0.10311092790207912
path1,ind_soop_opeat := soop*opeat,0.06784710822842771,0.03254006945652364,0.0040697440392095385,0.13162447241764588,2.0850326800647223
path1,ind_soop_oph := soop*oph,-0.005363646719041152,0.0153681400254051,-0.03548464767820361,0.024757354240121307,-0.3490107918183006
path1,ind_sphp_hpwb := sphp*hpwb,-0.033726285046907015,0.05409577750314016,-0.13975206066875379,0.07229949057493977,-0.6234550385184734
path1,ind_sphp_hpeat := sphp*hpeat,0.008862195730022143,0.015072797611810986,-0.02067994473538872,0.03840433619543301,0.5879595784579341
path1,ind_sphp_hph := sphp*hph,-0.03585860981967951,0.0570294728196294,-0.14763432260345902,0.07591710296410001,-0.6287732999582818
path1,ind_spop_opwb := spop*opwb,0.003614387764049668,0.03523129816017125,-0.06543768775847825,0.07266646328657758,0.10259025221317872
path1,ind_spop_opeat := spop*opeat,0.15802718673596655,0.04612393485211234,0.0676259356005546,0.2484284378713785,3.4261427877446016
path1,ind_spop_oph := spop*oph,-0.012492824289606614,0.035343673612275785,-0.08176515165100581,0.05677950307179258,-0.3534670568389226
path1,indtot := sohp*hpwb+sohp*hpeat+sohp*hph+soop*opwb+soop*opeat+soop*oph+sphp*hpwb+sphp*hpeat+sphp*hph+spop*opwb+spop*opeat+spop*oph,0.3957323792697414,0.1284412542988091,0.14399214671492527,0.6474726118245575,3.0810379533440186
path2,HP ~ SOP,0.1780949848346887,0.07504754379883712,0.03100450186077572,0.3251854678086017,2.373095451492289
path2,OP ~ SOP,0.1861868037015833,0.08090660770307291,0.02761276649224953,0.3447608409109171,2.3012558428464644
path2,OP ~ SPP,0.4930017146290048,0.08136228052263948,0.33353457510458673,0.6524688541534228,6.05933992339146
path2,PHYS_H ~ HP,0.6296704802635251,0.09495680525279007,0.4435585618810728,0.8157823986459775,6.6311253689216105
path2,psy_wb ~ HP,0.6141560855374699,0.09198056795885487,0.43387748506057555,0.7944346860143643,6.677019931124983
path2,eat_disorder ~ OP,0.28679382089966404,0.06179884501278109,0.1656703103884404,0.4079173314108877,4.6407634453419
path2,SOP ~~ SPP,0.9383393890176164,0.1521205620825456,0.6401885660278377,1.236490212007395,6.168392860055583
path2,HP ~~ OP,0.6092965606024361,0.10747449260817218,0.39865042583370236,0.8199426953711698,5.669220163930378
path2,PHYS_H ~~ psy_wb,1.088697069437785,0.1912622770431759,0.7138298948320385,1.4635642440435317,5.692168295120845
path2,psy_wb ~~ eat_disorder,-0.624218665034228,0.16230268752282287,-0.9423260871730191,-0.3061112428954368,-3.8460155808969634
path2,PHYS_H ~~ eat_disorder,-0.7272322920079335,0.14832507653508073,-1.0179441000208387,-0.43652048399502824,-4.90296252660914
path2,HP ~~ HP,1.2430248254460445,0.11691580540883925,1.0138740576212264,1.4721755932708627,10.631794573020727
path2,OP ~~ OP,1.6733121077986997,0.15433623836494728,1.370818639094014,1.9758055765033853,10.84199100305882
path2,PHYS_H ~~ PHYS_H,2.5314973886483343,0.2632892768974509,2.015459888413737,3.0475348888829314,9.614889821868182
path2,psy_wb ~~ psy_wb,2.4547514023718633,0.2215794375138922,2.0204636851299913,2.8890391196137353,11.078426003396455
path2,eat_disorder ~~ eat_disorder,2.2103927780125763,0.15968654426720832,1.897412902433187,2.5233726535919656,13.842072844371026
path2,SOP ~~ SOP,1.6381993326590256,0.17735803893105215,1.2905839639855108,1.9858147013325405,9.23667933256679
path2,SPP ~~ SPP,1.8620498846317752,0.15560678940295836,1.557066181652068,2.1670335876114826,11.966379434831873
path2,ind_sohp_hpwb := sohp*hpwb,0.10937811873992748,0.04645477022449307,0.018328442189837396,0.20042779529001756,2.3545077978290885
path2,ind_sohp_hph := sohp*hph,0.11214115463338366,0.0509877783652617,0.012206945385760198,0.21207536388100712,2.1993732268552053
path2,ind_soop_opeat := soop*opeat,0.05339722483467279,0.02482141038707059,0.004748154430526043,0.10204629523881953,2.1512566772791955
path2,ind_spop_opeat := spop*opeat,0.14138984544853808,0.040297384243151525,0.06240842366078925,0.22037126723628692,3.508660626590597
path2,indtot := sohp*hpwb+sohp*hph+soop*opeat+spop*opeat,0.41630634365652197,0.10419156618755034,0.21209462643610208,0.6205180608769418,3.9955858126477195
boot1,HP ~ SOP,0.20780501289267483,0.09045369316568937,0.033153572783409045,0.38270381276834287,2.29736349749729
boot1,HP ~ SPP,-0.05187032724350638,0.08259956702020516,-0.21766343729757842,0.1172116668375789,-0.6279733552455316
boot1,OP ~ SOP,0.20074890821112473,0.08895079472207913,0.029408929997064157,0.39014481132122775,2.2568534529494806
boot1,OP ~ SPP,0.46757738389135417,0.09259904271506843,0.2890949081492726,0.6471926358106831,5.049483992292572
boot1,PHYS_H ~ HP,0.6913156683013867,0.10488899295349513,0.4764273229852797,0.895886865573785,6.590926739166014
boot1,PHYS_H ~ OP,-0.026718205550997486,0.07576272793456974,-0.1754165719277924,0.12363349379357194,-0.35265632956183784
boot1,psy_wb ~ HP,0.6502067259091533,0.10548536963587521,0.4180461832105438,0.8438757353857631,6.163951722912864
boot1,psy_wb ~ OP,0.007730033896106611,0.0757162211840256,-0.13496171902788637,0.1645276036161508,0.10209217754434728
boot1,eat_disorder ~ HP,-0.17085366093449028,0.09563822803545469,-0.3473139703697846,0.03348619165195963,-1.7864578259558717
boot1,eat_disorder ~ OP,0.33797024276205284,0.0687954224757012,0.193662423238765,0.4695989150053026,4.9126850392033745
boot1,SOP ~~ SPP,0.9383389558941396,0.14975425449311414,0.645386529563174,1.2359965296437792,6.265858416311541
boot1,HP ~~ OP,0.6075493614612856,0.10586913024909526,0.3920506601738549,0.8058174366055424,5.738682843920667
boot1,PHYS_H ~~ psy_wb,1.0866457673320569,0.19435367682396112,0.6947288556248572,1.4940399000919762,5.5910738869957335
boot1,psy_wb ~~ eat_disorder,-0.6175334321816282,0.1620323381566758,-0.922186948838809,-0.2988733830847173,-3.81117398666746
